session_id,user_id,start_time,duration_seconds,device_type,os,referrer,conversion_status
sess_729f022e28,user_000056,2025-01-10T08:15:01,3545,desktop,Linux,whatsapp,abandoned
sess_f18ff6e1c2,user_000214,2025-02-14T03:39:34,2434,desktop,macOS,whatsapp,browsing
sess_7f83b75d71,user_000314,2025-03-16T02:36:47,3047,desktop,Windows,direct,converted
sess_f92f0d747b,user_000101,2025-01-13T10:45:45,2319,desktop,Windows,whatsapp,browsing
sess_969b954664,user_000148,2025-02-05T05:36:45,3181,desktop,Windows,sms_campaign,abandoned
sess_cb65699d08,user_000068,2025-03-28T13:29:44,2019,desktop,Windows,sms_campaign,browsing
sess_65bc0f6c6c,user_000399,2025-01-30T16:22:46,378,mobile,iOS,direct,abandoned
sess_f9191203d7,user_000057,2025-03-30T10:10:18,494,tablet,Android,direct,converted
sess_8fa636abfc,user_000207,2025-03-13T17:10:31,3593,tablet,Android,direct,converted
sess_84d5ffc4f1,user_000035,2025-03-20T21:07:56,1211,desktop,Linux,google_search,abandoned
sess_b316fcc5f1,user_000158,2025-02-22T07:20:19,3155,desktop,Linux,google_search,browsing
sess_2588337c2e,user_000421,2025-02-13T05:51:30,1959,desktop,Linux,sms_campaign,abandoned
sess_721d5416ea,user_000028,2025-03-22T19:41:19,1324,tablet,Android,google_search,abandoned
sess_3a8d299004,user_000026,2025-02-05T14:32:22,1559,desktop,Linux,facebook,abandoned
sess_416c15e6fd,user_000365,2025-01-06T23:46:25,3454,tablet,iPadOS,word_of_mouth,browsing
sess_d4749f2aeb,user_000091,2025-01-06T17:58:00,1593,tablet,iPadOS,whatsapp,abandoned
sess_46f87689e2,user_000356,2025-03-22T14:43:50,1969,desktop,Windows,instagram,converted
sess_866a0327c9,user_000290,2025-01-19T16:30:26,3065,desktop,macOS,facebook,converted
sess_163d05e248,user_000271,2025-01-22T14:30:43,1551,mobile,iOS,whatsapp,abandoned
sess_82f892850d,user_000067,2025-01-12T17:24:26,1279,tablet,Android,word_of_mouth,abandoned
sess_fa24c17682,user_000095,2025-03-15T02:38:19,1183,desktop,Linux,direct,browsing
sess_c6f64b9d97,user_000309,2025-01-07T22:06:02,3175,mobile,iOS,word_of_mouth,converted
sess_d234e54581,user_000467,2025-02-05T08:16:31,3503,tablet,iPadOS,whatsapp,abandoned
sess_a5a7dda50b,user_000095,2025-03-20T19:05:12,646,desktop,macOS,word_of_mouth,browsing
sess_ea16489ba7,user_000292,2025-02-01T19:39:44,1125,mobile,Android,sms_campaign,browsing
sess_9963bab12d,user_000256,2025-01-03T11:18:54,2474,tablet,iPadOS,whatsapp,browsing
sess_612ca83f3e,user_000409,2025-01-31T14:52:27,1486,mobile,iOS,direct,converted
sess_ee5e76a2b9,user_000002,2025-02-23T01:46:38,1694,mobile,Android,instagram,browsing
sess_f32da6e94b,user_000363,2025-01-09T11:20:55,2260,desktop,macOS,instagram,abandoned
sess_6b14a9d74f,user_000363,2025-02-25T16:00:19,3308,desktop,Linux,facebook,converted
sess_7ff60ee8ab,user_000495,2025-03-04T16:36:35,501,tablet,Android,google_search,converted
sess_bf7e003761,user_000332,2025-02-11T09:47:34,3057,mobile,Android,word_of_mouth,abandoned
sess_1061f485de,user_000108,2025-01-24T14:28:58,2677,tablet,iPadOS,google_search,abandoned
sess_d2cd94a73e,user_000482,2025-01-29T11:31:30,2504,tablet,iPadOS,sms_campaign,abandoned
sess_9e05cbf5b4,user_000010,2025-02-17T00:02:03,3141,tablet,iPadOS,word_of_mouth,browsing
sess_51663c5c6a,user_000026,2025-01-27T11:47:30,424,tablet,Android,instagram,abandoned
sess_2d3d5bb58b,user_000446,2025-02-15T05:59:32,574,desktop,macOS,sms_campaign,browsing
sess_6c64892330,user_000164,2025-01-16T13:54:27,2137,tablet,iPadOS,word_of_mouth,abandoned
sess_068661f0f3,user_000238,2025-02-09T17:43:21,1072,tablet,Android,instagram,abandoned
sess_ec2753d5db,user_000137,2025-02-05T20:32:09,3364,mobile,Android,google_search,browsing
sess_1ef657aa2f,user_000129,2025-01-31T02:24:11,3018,mobile,Android,instagram,abandoned
sess_2f8b95cae5,user_000014,2025-02-08T08:57:15,2943,tablet,Android,instagram,abandoned
sess_80c981b936,user_000077,2025-01-14T12:15:44,275,tablet,iPadOS,google_search,converted
sess_b17cff892d,user_000245,2025-03-10T04:21:14,3213,desktop,macOS,word_of_mouth,abandoned
sess_903b7227a3,user_000148,2025-01-12T12:43:41,2047,tablet,Android,whatsapp,abandoned
sess_3a6484185d,user_000394,2025-03-07T14:36:18,635,tablet,Android,direct,abandoned
sess_93b0cbce88,user_000324,2025-02-03T11:55:03,2611,mobile,Android,facebook,abandoned
sess_b78f2fcf86,user_000112,2025-01-21T16:29:24,2188,mobile,Android,instagram,converted
sess_4434891e46,user_000434,2025-01-31T02:27:11,2072,tablet,iPadOS,facebook,browsing
sess_e3a848eb72,user_000003,2025-03-09T02:27:54,1183,mobile,iOS,direct,converted
sess_585b949321,user_000146,2025-02-10T13:45:42,716,mobile,iOS,direct,browsing
sess_c45810fff3,user_000186,2025-01-21T04:46:11,3177,desktop,macOS,word_of_mouth,abandoned
sess_d852d495eb,user_000187,2025-03-22T17:52:13,274,desktop,macOS,word_of_mouth,abandoned
sess_7d78cfa14f,user_000237,2025-02-02T01:30:52,60,tablet,iPadOS,instagram,abandoned
sess_cde843d003,user_000311,2025-03-02T21:45:01,3484,tablet,iPadOS,google_search,converted
sess_d193aba330,user_000342,2025-01-01T06:48:42,1214,tablet,Android,instagram,converted
sess_332dc7228a,user_000321,2025-02-09T12:31:56,1372,desktop,Linux,facebook,abandoned
sess_a962dce679,user_000418,2025-02-22T14:53:37,1135,tablet,iPadOS,whatsapp,browsing
sess_1bddccaa02,user_000086,2025-03-11T02:14:36,982,desktop,Windows,facebook,converted
sess_c640698c17,user_000374,2025-02-22T11:43:02,3072,desktop,Linux,instagram,converted
sess_b168b59458,user_000248,2025-03-16T22:36:39,2524,desktop,Windows,instagram,abandoned
sess_9ff120d590,user_000150,2025-01-16T22:17:36,605,desktop,Windows,facebook,browsing
sess_9a89c4f4f4,user_000131,2025-01-04T09:21:37,978,mobile,Android,instagram,abandoned
sess_54b980a9d1,user_000070,2025-01-11T06:27:38,3432,mobile,Android,word_of_mouth,converted
sess_5f586fadff,user_000288,2025-01-09T00:31:03,3508,tablet,Android,direct,abandoned
sess_15c5ce3c12,user_000355,2025-03-19T18:22:49,1547,desktop,macOS,word_of_mouth,browsing
sess_3c0992ac88,user_000008,2025-03-27T21:41:03,2354,tablet,iPadOS,instagram,converted
sess_4f8512be3b,user_000109,2025-02-17T08:22:04,2046,desktop,Windows,google_search,converted
sess_4c6fc09b0b,user_000110,2025-03-21T21:57:38,2015,mobile,iOS,sms_campaign,abandoned
sess_67ce2654b0,user_000031,2025-02-24T01:22:31,2203,desktop,Linux,facebook,converted
sess_043f10915c,user_000141,2025-03-17T06:17:25,862,tablet,iPadOS,direct,converted
sess_7802653296,user_000257,2025-01-24T05:10:59,3496,tablet,iPadOS,direct,abandoned
sess_887c6ec22f,user_000259,2025-02-25T22:47:22,1521,mobile,Android,direct,converted
sess_1a16c7b0a8,user_000440,2025-02-09T21:42:14,3133,tablet,Android,word_of_mouth,converted
sess_04968ad998,user_000242,2025-01-14T00:28:20,1412,mobile,iOS,google_search,abandoned
sess_8c69abc7e0,user_000460,2025-02-27T18:50:27,3510,mobile,iOS,word_of_mouth,abandoned
sess_90c0f1641f,user_000073,2025-01-29T13:38:29,3025,mobile,iOS,facebook,converted
sess_15e964a894,user_000474,2025-01-09T22:11:58,452,tablet,Android,google_search,browsing
sess_4ec693d273,user_000269,2025-03-11T17:41:52,3125,desktop,macOS,google_search,abandoned
sess_1e2ad63989,user_000271,2025-01-01T13:17:32,2285,desktop,macOS,word_of_mouth,browsing
sess_417e3a1f2f,user_000392,2025-02-24T07:42:42,3530,desktop,macOS,instagram,abandoned
sess_81f14af16f,user_000490,2025-02-16T20:02:16,705,tablet,Android,word_of_mouth,abandoned
sess_3c41dd7cb6,user_000292,2025-03-19T03:40:46,646,desktop,macOS,direct,abandoned
sess_3237c05951,user_000380,2025-03-26T03:12:20,352,tablet,iPadOS,facebook,converted
sess_957063bf7f,user_000359,2025-02-08T10:12:03,2352,mobile,iOS,whatsapp,browsing
sess_52c9a206d3,user_000400,2025-02-07T02:11:35,1957,desktop,Linux,whatsapp,abandoned
sess_2306fd037c,user_000444,2025-03-17T23:58:37,698,desktop,macOS,direct,abandoned
sess_a0a3684b03,user_000110,2025-01-24T19:08:34,1595,mobile,iOS,direct,converted
sess_d00bb39c59,user_000200,2025-03-26T04:10:16,1899,desktop,Windows,direct,abandoned
sess_e995a7c92d,user_000257,2025-03-14T11:11:28,2443,mobile,iOS,sms_campaign,browsing
sess_8450cee806,user_000014,2025-01-16T01:55:48,2694,mobile,Android,word_of_mouth,converted
sess_1a919cd6c7,user_000358,2025-03-01T16:27:54,2301,mobile,iOS,facebook,converted
sess_49b99e22db,user_000035,2025-02-04T08:04:47,1056,tablet,Android,facebook,converted
sess_851472ab6c,user_000070,2025-03-14T19:39:41,117,tablet,Android,facebook,converted
sess_dbd8e650ab,user_000303,2025-01-22T10:21:51,185,desktop,Linux,google_search,browsing
sess_0cefa53562,user_000272,2025-01-28T14:40:03,2749,desktop,macOS,direct,converted
sess_1a09c34651,user_000269,2025-02-01T05:40:09,3337,desktop,macOS,word_of_mouth,browsing
sess_df05269496,user_000337,2025-01-18T19:07:27,2679,desktop,macOS,sms_campaign,converted
sess_29a863e6f3,user_000105,2025-02-05T10:08:15,2342,mobile,Android,word_of_mouth,converted
sess_e7390ca4f1,user_000420,2025-01-28T01:11:52,2265,mobile,Android,direct,converted
sess_1d7a7857fd,user_000169,2025-01-10T23:46:21,1348,mobile,Android,direct,abandoned
sess_c1eaf12451,user_000387,2025-03-03T20:49:20,2957,tablet,Android,word_of_mouth,abandoned
sess_4a77a1dca5,user_000087,2025-01-15T00:58:30,2495,tablet,iPadOS,whatsapp,abandoned
sess_0a36a95c10,user_000331,2025-03-28T06:41:05,1262,desktop,Linux,direct,abandoned
sess_c1a16aadf0,user_000218,2025-01-05T07:57:03,1643,tablet,Android,instagram,converted
sess_292aca6f8a,user_000337,2025-03-08T15:25:27,696,mobile,Android,whatsapp,browsing
sess_a15f3dd216,user_000434,2025-02-20T22:42:56,363,desktop,Linux,word_of_mouth,browsing
sess_fc962f67db,user_000223,2025-02-02T17:15:25,3310,tablet,iPadOS,instagram,abandoned
sess_7241c719de,user_000056,2025-02-14T06:00:02,754,desktop,Windows,direct,abandoned
sess_3b8f8b135a,user_000358,2025-01-31T14:42:36,1307,tablet,Android,word_of_mouth,abandoned
sess_599b7405c5,user_000340,2025-02-06T19:42:17,1589,mobile,Android,google_search,browsing
sess_bfc5d97e19,user_000215,2025-03-16T05:15:33,703,tablet,iPadOS,facebook,browsing
sess_a48e162491,user_000343,2025-03-30T19:08:37,1187,mobile,iOS,instagram,browsing
sess_fe29a17869,user_000375,2025-03-27T09:06:18,1516,desktop,Linux,facebook,converted
sess_425e4a3981,user_000009,2025-01-03T00:38:33,997,mobile,Android,whatsapp,abandoned
sess_a6ffdf71c9,user_000127,2025-03-11T03:04:28,2642,tablet,Android,facebook,abandoned
sess_c6946c5a12,user_000476,2025-01-07T10:41:32,790,mobile,iOS,google_search,converted
sess_729adc15c7,user_000452,2025-03-02T19:19:56,1861,mobile,Android,sms_campaign,converted
sess_08d0f77447,user_000030,2025-03-06T07:35:28,3036,desktop,Linux,word_of_mouth,abandoned
sess_a29b4b869d,user_000259,2025-02-12T07:39:46,727,mobile,Android,direct,converted
sess_a968a00bf5,user_000258,2025-03-24T07:18:04,1248,mobile,iOS,instagram,abandoned
sess_ebf0da12f6,user_000333,2025-02-19T15:11:18,2052,tablet,Android,google_search,abandoned
sess_13e5bba885,user_000038,2025-01-14T09:51:05,730,desktop,macOS,direct,converted
sess_f76d786a8c,user_000224,2025-02-11T14:24:31,69,mobile,iOS,instagram,browsing
sess_25c12816ac,user_000368,2025-03-19T07:54:11,1692,tablet,iPadOS,whatsapp,converted
sess_32a74d4d40,user_000277,2025-02-08T07:30:34,1959,mobile,iOS,facebook,converted
sess_12a39ca023,user_000198,2025-01-12T09:26:32,286,tablet,iPadOS,facebook,browsing
sess_63b7898704,user_000297,2025-01-30T05:43:13,147,desktop,Windows,google_search,converted
sess_0269bf5697,user_000033,2025-03-26T14:07:15,1154,tablet,iPadOS,facebook,abandoned
sess_49e0a05788,user_000121,2025-01-04T07:33:15,102,mobile,Android,google_search,browsing
sess_292efb5709,user_000123,2025-03-26T13:12:10,2329,desktop,Linux,facebook,abandoned
sess_0e65be1fba,user_000318,2025-03-19T20:05:18,3228,tablet,Android,google_search,converted
sess_57f8808ce5,user_000377,2025-03-06T00:16:28,2819,desktop,Linux,instagram,abandoned
sess_36d2e125ec,user_000146,2025-01-06T11:26:23,1537,mobile,iOS,instagram,browsing
sess_f4f0d9448e,user_000498,2025-01-27T09:23:27,1175,mobile,iOS,word_of_mouth,converted
sess_0f9b773933,user_000055,2025-02-05T00:31:06,103,mobile,iOS,direct,browsing
sess_39f5df48cf,user_000077,2025-03-27T02:01:24,2382,tablet,iPadOS,whatsapp,converted
sess_e090fdaaf6,user_000416,2025-03-03T09:28:21,2439,mobile,iOS,word_of_mouth,browsing
sess_7bb21c83f3,user_000186,2025-02-10T11:19:18,1370,desktop,Linux,instagram,abandoned
sess_2383f71152,user_000474,2025-03-12T07:00:59,496,desktop,Linux,direct,converted
sess_4950256d74,user_000431,2025-01-14T17:43:25,1680,desktop,macOS,direct,converted
sess_86f1133147,user_000453,2025-01-16T13:13:33,2307,tablet,iPadOS,facebook,converted
sess_523c8eb52c,user_000248,2025-02-19T04:49:34,1245,desktop,Windows,google_search,browsing
sess_8a2e0749fd,user_000267,2025-02-23T00:56:13,1457,tablet,Android,instagram,converted
sess_7ced3c1161,user_000292,2025-03-20T15:27:57,3535,mobile,Android,word_of_mouth,browsing
sess_c53ad28877,user_000395,2025-01-09T11:01:22,2807,desktop,Windows,direct,abandoned
sess_0eb42de815,user_000056,2025-02-25T17:09:27,1593,desktop,Linux,word_of_mouth,converted
sess_55d668a500,user_000159,2025-03-12T05:47:24,1637,desktop,macOS,whatsapp,abandoned
sess_39c55072d5,user_000090,2025-02-17T20:43:41,2673,desktop,Windows,google_search,converted
sess_066ab72302,user_000431,2025-01-14T16:11:42,732,desktop,Linux,whatsapp,browsing
sess_63d9983a1e,user_000324,2025-02-06T21:06:08,3434,mobile,iOS,facebook,abandoned
sess_437a44898c,user_000096,2025-02-20T13:11:56,1123,mobile,Android,google_search,browsing
sess_76c88d0b83,user_000161,2025-01-10T21:59:24,725,tablet,Android,facebook,browsing
sess_05712993ef,user_000114,2025-03-04T12:38:58,3173,tablet,Android,instagram,browsing
sess_25ca9d20a0,user_000217,2025-03-27T23:31:46,2191,mobile,iOS,word_of_mouth,converted
sess_8423a14e4f,user_000221,2025-02-21T16:58:58,3024,tablet,iPadOS,instagram,converted
sess_a322c6dd1f,user_000262,2025-01-22T19:01:42,618,mobile,iOS,direct,converted
sess_9bc7cc907c,user_000281,2025-02-18T13:10:51,3376,mobile,iOS,sms_campaign,browsing
sess_950ec9657b,user_000351,2025-02-08T04:19:32,838,desktop,macOS,google_search,browsing
sess_a2b1484900,user_000150,2025-02-03T01:58:07,1446,mobile,Android,instagram,browsing
sess_21522fbfe6,user_000496,2025-03-21T10:12:52,2853,desktop,macOS,facebook,converted
sess_c5213bc53d,user_000460,2025-02-13T23:45:34,923,desktop,Windows,direct,browsing
sess_0c72fcc17d,user_000082,2025-03-30T17:15:38,334,mobile,Android,google_search,browsing
sess_4738d93b37,user_000181,2025-02-12T14:49:17,2088,mobile,iOS,word_of_mouth,browsing
sess_3f48da68c2,user_000266,2025-01-30T01:38:10,894,desktop,Windows,whatsapp,browsing
sess_75c149eb7b,user_000217,2025-01-14T11:46:13,2692,mobile,iOS,sms_campaign,abandoned
sess_0068064124,user_000123,2025-03-07T11:41:59,1150,desktop,Linux,direct,converted
sess_81efb2c8e6,user_000406,2025-03-20T22:32:50,1831,tablet,iPadOS,instagram,browsing
sess_75da49e354,user_000039,2025-01-08T06:17:57,1981,desktop,Linux,facebook,converted
sess_a88f2f36be,user_000239,2025-01-09T09:21:55,2076,mobile,iOS,facebook,converted
sess_f3fa327a99,user_000473,2025-03-29T23:41:23,1026,mobile,iOS,sms_campaign,browsing
sess_73d1789634,user_000221,2025-01-20T04:12:09,415,desktop,macOS,google_search,abandoned
sess_7a492192fb,user_000042,2025-03-14T12:22:37,1294,desktop,Windows,facebook,abandoned
sess_7d72d3871d,user_000100,2025-03-09T04:39:10,3282,tablet,iPadOS,google_search,browsing
sess_9900cb8434,user_000052,2025-03-26T01:07:43,127,tablet,Android,sms_campaign,abandoned
sess_82215c30c3,user_000119,2025-01-21T00:18:10,963,mobile,Android,word_of_mouth,abandoned
sess_b79b2701c2,user_000214,2025-02-20T01:03:02,813,mobile,Android,word_of_mouth,browsing
sess_6760e05495,user_000453,2025-01-05T04:51:44,1794,tablet,iPadOS,facebook,browsing
sess_46abce60dd,user_000240,2025-01-21T15:19:40,160,tablet,iPadOS,facebook,browsing
sess_18976cbb67,user_000100,2025-01-05T10:30:40,3293,mobile,iOS,word_of_mouth,converted
sess_6305b197a9,user_000260,2025-02-06T14:00:50,1447,desktop,macOS,word_of_mouth,converted
sess_87617fd914,user_000302,2025-02-19T21:33:01,384,mobile,iOS,whatsapp,abandoned
sess_bd1f7ce54b,user_000320,2025-02-02T18:40:57,65,desktop,macOS,instagram,browsing
sess_c7ead86fdc,user_000109,2025-03-08T09:30:26,1733,mobile,Android,whatsapp,converted
sess_a6b4438a4d,user_000019,2025-01-24T13:59:44,2009,desktop,Windows,word_of_mouth,converted
sess_724ad06689,user_000461,2025-01-10T18:05:59,3238,mobile,iOS,whatsapp,browsing
sess_97b9225011,user_000275,2025-01-12T00:54:41,3537,mobile,iOS,direct,converted
sess_5426038e12,user_000119,2025-01-01T03:54:07,2628,tablet,iPadOS,facebook,converted
sess_5d772cc3ab,user_000141,2025-02-04T22:09:57,89,mobile,Android,instagram,abandoned
sess_1f41527b50,user_000201,2025-02-28T16:16:42,632,mobile,Android,whatsapp,converted
sess_47d14940fb,user_000224,2025-01-06T10:14:27,2922,desktop,macOS,whatsapp,abandoned
sess_e23ed4b27c,user_000171,2025-02-14T12:06:58,3226,mobile,iOS,word_of_mouth,browsing
sess_50440fad9d,user_000188,2025-02-25T07:26:48,1791,desktop,Linux,whatsapp,converted
sess_0fe395f8b1,user_000258,2025-02-11T20:34:10,2813,tablet,iPadOS,word_of_mouth,browsing
sess_12a484798a,user_000444,2025-01-13T00:38:40,2890,tablet,iPadOS,sms_campaign,abandoned
sess_251e779477,user_000308,2025-02-24T17:20:54,88,desktop,macOS,sms_campaign,abandoned
sess_e5cae410c7,user_000196,2025-03-02T11:11:23,466,desktop,macOS,word_of_mouth,abandoned
sess_d3724accaa,user_000012,2025-01-10T20:19:52,984,tablet,iPadOS,facebook,converted
sess_e288efd541,user_000024,2025-02-18T16:41:52,2766,tablet,iPadOS,word_of_mouth,browsing
sess_94c370481b,user_000367,2025-03-06T14:15:18,830,mobile,Android,facebook,abandoned
sess_30c68bffc6,user_000365,2025-03-23T13:15:11,1498,desktop,Linux,sms_campaign,abandoned
sess_0ade28a162,user_000121,2025-01-05T00:08:59,1593,tablet,Android,whatsapp,browsing
sess_10f3397aa0,user_000060,2025-03-14T06:18:28,989,tablet,Android,facebook,abandoned
sess_01e8bd9689,user_000214,2025-03-05T01:31:53,2360,tablet,iPadOS,google_search,abandoned
sess_a837f8119c,user_000055,2025-01-09T09:31:13,2315,desktop,macOS,whatsapp,browsing
sess_bf27307287,user_000447,2025-02-09T18:55:37,2793,tablet,Android,instagram,converted
sess_6730c2a37a,user_000024,2025-02-21T14:49:34,3126,tablet,Android,word_of_mouth,abandoned
sess_fb68392548,user_000495,2025-01-19T23:54:43,1359,mobile,Android,instagram,browsing
sess_b35b09977d,user_000265,2025-01-05T23:59:35,190,tablet,Android,facebook,browsing
sess_54b3cf7f63,user_000070,2025-02-26T01:58:22,3261,desktop,macOS,whatsapp,abandoned
sess_c2ec22d138,user_000417,2025-02-10T10:55:03,662,desktop,macOS,instagram,converted
sess_4caf7da6b2,user_000142,2025-01-04T02:40:43,1389,desktop,Windows,direct,converted
sess_6b95571769,user_000139,2025-03-03T17:34:29,957,mobile,iOS,sms_campaign,abandoned
sess_2d7caf8bda,user_000142,2025-03-15T23:42:42,1457,tablet,Android,whatsapp,browsing
sess_4be898211b,user_000244,2025-02-22T18:20:41,549,desktop,Windows,word_of_mouth,browsing
sess_715a895c9a,user_000056,2025-02-06T07:09:55,3370,tablet,Android,instagram,browsing
sess_d11ff6acb8,user_000364,2025-02-16T05:42:07,613,desktop,Windows,direct,abandoned
sess_f39c38f465,user_000127,2025-02-12T04:55:19,1756,tablet,Android,word_of_mouth,browsing
sess_12da30b344,user_000061,2025-03-27T16:46:18,2143,desktop,Windows,instagram,converted
sess_2b46d8b0f2,user_000292,2025-02-21T07:07:06,184,desktop,macOS,word_of_mouth,abandoned
sess_067082a3eb,user_000200,2025-02-10T15:40:30,1387,mobile,Android,whatsapp,browsing
sess_819a8aca64,user_000338,2025-02-11T12:03:57,2552,desktop,Linux,instagram,converted
sess_546e485e41,user_000138,2025-02-17T11:41:42,3056,mobile,iOS,sms_campaign,abandoned
sess_63473a06cc,user_000333,2025-01-05T21:35:15,206,mobile,Android,direct,abandoned
sess_a5898ccb4c,user_000496,2025-02-27T04:05:59,2690,tablet,Android,direct,abandoned
sess_55b0bd4272,user_000027,2025-03-06T14:15:20,3099,tablet,Android,facebook,converted
sess_7777e67868,user_000117,2025-03-23T15:36:04,2055,tablet,iPadOS,facebook,abandoned
sess_6219b1611e,user_000331,2025-03-04T22:00:16,2028,desktop,macOS,facebook,abandoned
sess_6c07583528,user_000057,2025-01-26T10:09:31,2428,mobile,Android,sms_campaign,browsing
sess_ddbd5d524a,user_000140,2025-03-19T12:50:28,2482,desktop,macOS,whatsapp,browsing
sess_dc8e4986a5,user_000457,2025-03-01T00:40:35,3475,mobile,Android,whatsapp,converted
sess_11b88eb50a,user_000003,2025-01-22T22:24:09,1225,mobile,iOS,google_search,converted
sess_66eb6fb846,user_000468,2025-01-01T18:42:15,386,mobile,iOS,google_search,abandoned
sess_bc735f1a95,user_000263,2025-02-14T19:06:25,3099,tablet,iPadOS,sms_campaign,abandoned
sess_3792392205,user_000367,2025-02-14T10:12:25,1915,tablet,iPadOS,sms_campaign,converted
sess_31238fb16d,user_000368,2025-01-18T01:26:23,1837,desktop,Linux,direct,converted
sess_935643ba04,user_000316,2025-03-15T11:00:08,952,mobile,iOS,facebook,converted
sess_7b7d2e71d4,user_000216,2025-02-06T06:41:20,3461,tablet,iPadOS,whatsapp,converted
sess_0e0fae864c,user_000346,2025-03-26T01:23:56,2598,mobile,Android,sms_campaign,converted
sess_49caee35d7,user_000131,2025-03-30T11:27:27,420,desktop,macOS,google_search,abandoned
sess_8852b9b1ed,user_000009,2025-01-06T07:00:17,1888,desktop,macOS,word_of_mouth,browsing
sess_8094895b7f,user_000433,2025-01-21T04:35:32,1144,mobile,Android,google_search,converted
sess_1716419a02,user_000050,2025-03-17T16:44:29,897,mobile,Android,instagram,abandoned
sess_b579c706b2,user_000048,2025-02-07T04:54:07,3577,mobile,iOS,whatsapp,converted
sess_1f04ac8c7f,user_000212,2025-02-17T22:48:12,2396,mobile,Android,sms_campaign,abandoned
sess_c0a5a8dca9,user_000159,2025-02-04T08:59:38,2919,tablet,iPadOS,whatsapp,converted
sess_3a5140f4c6,user_000108,2025-02-20T19:06:32,1826,tablet,Android,facebook,abandoned
sess_bc59a91265,user_000139,2025-01-27T02:28:22,379,mobile,Android,direct,converted
sess_0c8e3fa2c4,user_000091,2025-02-03T14:53:01,3302,tablet,iPadOS,whatsapp,browsing
sess_e286afa8bc,user_000370,2025-02-16T00:20:26,2687,tablet,iPadOS,word_of_mouth,abandoned
sess_d5e582b673,user_000237,2025-02-25T13:15:59,3294,tablet,iPadOS,instagram,abandoned
sess_34d687e80a,user_000261,2025-03-28T11:42:30,2362,tablet,Android,facebook,abandoned
sess_262cfbc7e6,user_000161,2025-02-28T11:13:39,2418,desktop,Linux,word_of_mouth,abandoned
sess_0aa86077f0,user_000114,2025-03-29T15:31:37,1490,tablet,iPadOS,google_search,browsing
sess_547a1f5a02,user_000343,2025-02-26T09:01:54,1435,mobile,Android,facebook,abandoned
sess_c5ba8f8f28,user_000140,2025-03-23T08:05:18,1171,mobile,iOS,google_search,abandoned
sess_873ba7a4d0,user_000187,2025-02-28T11:48:34,2983,desktop,Linux,facebook,browsing
sess_699e11c6e6,user_000478,2025-03-28T21:51:41,840,mobile,Android,instagram,converted
sess_3caeb15c96,user_000083,2025-03-22T13:13:55,3496,mobile,Android,word_of_mouth,converted
sess_b9793ec6da,user_000210,2025-02-20T05:11:14,2305,tablet,iPadOS,facebook,converted
sess_a6090269e7,user_000377,2025-02-12T16:59:02,1957,desktop,Windows,google_search,converted
sess_3603c168e0,user_000447,2025-02-03T23:42:17,2292,desktop,macOS,direct,browsing
sess_2e3a10cdcb,user_000380,2025-02-09T01:28:01,2050,desktop,Linux,whatsapp,converted
sess_2c6b9ecee6,user_000345,2025-03-19T10:08:49,2615,desktop,Linux,direct,converted
sess_f536bb6c35,user_000322,2025-02-13T10:36:10,770,desktop,macOS,word_of_mouth,converted
sess_6a5a7b8fa7,user_000039,2025-02-03T00:32:28,1713,desktop,Linux,instagram,browsing
sess_f8192d997b,user_000077,2025-01-11T18:05:00,1471,mobile,Android,facebook,converted
sess_c05c10ee41,user_000485,2025-03-20T04:14:17,3146,desktop,Windows,direct,converted
sess_64da49e075,user_000377,2025-02-07T16:37:19,2443,tablet,Android,facebook,browsing
sess_de473d5167,user_000002,2025-01-05T14:14:06,594,mobile,Android,sms_campaign,browsing
sess_a0f71e0453,user_000380,2025-01-16T12:28:46,328,mobile,iOS,sms_campaign,browsing
sess_e0a3cf3a47,user_000395,2025-01-10T01:42:46,2102,tablet,iPadOS,instagram,abandoned
sess_517391fe21,user_000415,2025-02-08T21:14:32,2968,desktop,Windows,facebook,browsing
sess_eef7f2414d,user_000157,2025-01-27T00:09:21,2225,tablet,iPadOS,sms_campaign,converted
sess_4884148a6e,user_000412,2025-02-15T04:40:22,2288,tablet,iPadOS,google_search,browsing
sess_dc4c9f4ec4,user_000496,2025-02-01T21:37:26,389,tablet,Android,instagram,abandoned
sess_20a31ba280,user_000066,2025-02-12T18:50:41,1711,desktop,Linux,word_of_mouth,abandoned
sess_f671c894cf,user_000211,2025-03-19T02:05:23,1979,desktop,Linux,facebook,browsing
sess_97be482ec1,user_000318,2025-02-18T13:55:45,1302,tablet,Android,facebook,converted
sess_7462e5d7bb,user_000036,2025-02-15T13:57:55,2952,desktop,Windows,whatsapp,converted
sess_6189d3cbfa,user_000064,2025-03-05T15:17:09,642,mobile,iOS,direct,converted
sess_04e71a6781,user_000362,2025-02-09T16:28:55,1896,desktop,Windows,instagram,browsing
sess_e6b7476e33,user_000009,2025-03-12T22:42:25,532,mobile,iOS,sms_campaign,abandoned
sess_48fffc09e7,user_000044,2025-01-27T00:11:37,2169,mobile,iOS,word_of_mouth,converted
sess_8896d03ecb,user_000180,2025-01-31T19:09:17,63,mobile,Android,sms_campaign,converted
sess_974148a572,user_000100,2025-01-04T02:32:22,1346,mobile,iOS,whatsapp,converted
sess_e5d4a2ece1,user_000476,2025-01-26T11:52:09,2140,desktop,Linux,word_of_mouth,abandoned
